source_url	parsed_url
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/trade
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/newsletters/morning-money/archive
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/magazine/story/2019/08/01/russian-pipeline-germany-us-sanction-227494
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/subscribe/breaking-news-alerts
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/video
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/apple-touch-icon-144x144.png
https://www.politico.com/tipsheets/morning-money	https://cd.politicopro.com/member/211545
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/magazine/what-works
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/story/2019/08/01/democratic-debate-obama-biden-1444825
https://www.politico.com/tipsheets/morning-money	https://login.politico.com/_logout?base=https%3A%2F%2Fwww.politico.com&amp;redirect=%2F_logout&amp;js=false
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/gallery
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/apple-touch-icon-152x152.png
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/manifest.json
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/apple-touch-icon-180x180.png
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/technology
https://www.bloomberg.com/markets/economics	https://assets.bwbx.io/font-service/css/BWHaasGrotesk-55Roman-Web,BWHaasGrotesk-75Bold-Web,BW%20Haas%20Text%20Mono%20A-55%20Roman/font-face.css
https://www.bloomberg.com/markets/economics	https://www.bloomberg.com/feedback
https://www.bloomberg.com/markets/economics	https://www.bloomberg.com/notices/tos
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/blogs/politico-press
https://www.politico.com/tipsheets/morning-money	https://static.politico.com/dims4/default/219a706/2147483647/thumbnail/57x57/quality/90/?url=https%3A%2F%2Fstatic.politico.com%2Fcf%2F05%2Fee684a274496b04fa20ba2978da1%2Fpolitico.png
https://www.politico.com/tipsheets/morning-money	https://twitter.com/realDonaldTrump/status/1156666163310530560
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/tag/employment-immigration
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/transportation
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/newsletters/morning-money/2019/07/26/here-comes-second-quarter-gdp-462092
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/android-chrome-192x192.png
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/tipsheets/morning-money
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/news/matt-wuerker
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/story/2019/08/01/senate-democrats-lindsey-graham-1444383
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/story/2019/07/31/china-buy-more-us-farm-goods-1629418
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/apple-touch-icon-114x114.png
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/newsletters/morning-money/2019/07/30/fed-to-trumps-rescue-462783
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/2020-election/democratic-presidential-candidates/polls/
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/agenda/future-of-prosperity
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/playbook
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/privacy-policy
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/newsletters/morning-money/2019/08/01/fed-delivers-a-hawkish-cut-463851
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/blogs/under-the-radar
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/newsletters/morning-money
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/subscriptions
https://www.politico.com/tipsheets/morning-money	https://spoti.fi/2ZoxoDW
https://www.politico.com/tipsheets/morning-money	https://static.politico.com/dims4/default/9f68bc0/2147483647/thumbnail/72x72/quality/90/?url=https%3A%2F%2Fstatic.politico.com%2Fcf%2F05%2Fee684a274496b04fa20ba2978da1%2Fpolitico.png
https://www.politico.com/tipsheets/morning-money	https://www.facebook.com/politico/
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/favicon-16x16.png
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/tipsheets/morning-money?tab=most-read
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/magazine/thedeciders
https://www.politico.com/tipsheets/morning-money	https://subscriber.politicopro.com/
https://www.politico.com/tipsheets/morning-money	https://www.politico.eu/
https://www.politico.com/tipsheets/morning-money	https://subscriber.politicopro.com/article/2019/07/senators-debut-bipartisan-bill-to-realign-us-dollar-3679045
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/story/2019/08/01/majority-house-democrats-support-impeachment-1440799
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/tag/pro-canada
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/WomenRule
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/ehealth
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/states/new-york
https://www.politico.com/tipsheets/morning-money	http://api.addthis.com/oexchange/0.8/forward/twitter/offer?pco=tbx32nj-1.0&amp;url=https://politi.co/2ZnHQvr&amp;text=Fed delivers a hawkish cut&amp;pubid=politico.com&amp;via=politico
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/2020-election/president/democratic-primary/candidates/fundraising-and-campaign-finance-tracker/
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/health-care
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/staff/ben-schreckinger
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/story/2019/08/01/pelosi-kushner-slumlord-cummings-1444618
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/magazine/tag/rich-lowry
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/energy-and-environment
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/apple-touch-icon-120x120.png
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/newsletters/playbook-pm
https://www.politico.com/tipsheets/morning-money	mailto:?to=&amp;subject=Fed delivers a hawkish cut — Biden would renegotiate TPP — Did Powell blow it? &amp;body=https://www.politico.com/newsletters/morning-money/2019/08/01/fed-delivers-a-hawkish-cut-463851
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/story/2019/08/01/roger-stone-indicted-trump-1444412
https://www.politico.com/tipsheets/morning-money	https://ad.doubleclick.net/ddm/clk/448264676;252292179;v
https://www.politico.com/tipsheets/morning-money	https://static.politico.com/dims4/default/aae155b/2147483647/thumbnail/144x144/quality/90/?url=https%3A%2F%2Fstatic.politico.com%2Fcf%2F05%2Fee684a274496b04fa20ba2978da1%2Fpolitico.png
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/terms-of-service
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/magazine/story/2019/08/02/joe-biden-investigation-hunter-brother-hedge-fund-money-2020-campaign-227407
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/faq
https://www.politico.com/tipsheets/morning-money	http://edition.pagesuite-professional.co.uk/Launch.aspx?bypass=true&amp;PBID=74262970-aa07-44b3-80c8-21fa8a8ac376
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/states/new-jersey
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/feedback
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/podcasts
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/magazine/
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/tag/cybersecurity
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/congress
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/tag/agriculture
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/tag/us-china-relations
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/story/2019/08/01/budget-deal-senate-vote-1444084
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/advertising
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/
https://www.politico.com/tipsheets/morning-money	https://www.reuters.com/article/us-usa-economy-chicagopmi/u-s-midwest-manufacturing-in-contraction-amid-trade-tension-idUSKCN1UQ1VS
https://www.politico.com/tipsheets/morning-money	https://www.wsj.com/articles/carlyle-to-abandon-partnership-structure-and-dual-class-shares-11564569000?mod=searchresults&amp;page=1&amp;pos=1
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/finance
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/careers
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/apple-touch-icon-60x60.png
https://www.politico.com/tipsheets/morning-money	https://www.instagram.com/politico/
https://www.politico.com/tipsheets/morning-money	https://podcasts.apple.com/us/podcast/from-point-a/id1444671097
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/story/2019/08/01/trump-new-york-tax-returns-1444645
https://www.politico.com/tipsheets/morning-money	https://static.politico.com/cf/05/ee684a274496b04fa20ba2978da1/politico.png
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/live-events/upcoming
https://www.politico.com/tipsheets/morning-money	https://www.politico.com/newsletters/morning-money/2019/07/31/here-comes-the-first-rate-cut-in-a-decade-probably-463512
https://www.mediamatters.org/	https://www.mediamatters.org/issues/economy
https://www.mediamatters.org/	https://www.mediamatters.org/issues
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/08/01/sean-hannity-says-one-his-main-criticisms-republicans-they-arent-more-rush-limbaugh/224383
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/07/31/second-round-democratic-debates-sees-improvement-how-moderators-ask-about-gun-violence/224367
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/07/30/fox-news-legal-analyst-gregg-jarrett-defends-sen-mitch-mcconnell-blocking-election-security-bills/224353
https://www.mediamatters.org/	https://www.mediamatters.org/issues/inclusion-matters
https://www.mediamatters.org/	https://cloudfront.mediamatters.org/drupal/mm/images/favicon.ico
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/08/01/fox-hosts-shout-down-colleague-juan-williams-when-he-notes-trumps-racism-fact/224377
https://www.mediamatters.org/	https://www.mediamatters.org/research/2019/08/01/The-FBI-calls-QAnon-a-domestic-terror-threat-Trump-has-amplified-QAnon-supporters-on-Twitt/224373
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/08/01/Rush-Limbaugh-has-ramped-up-his-Fox-News-appearances-in-2019/224374
https://www.mediamatters.org/	https://action.mediamatters.org/secure/donate
https://www.mediamatters.org/	https://www.mediamatters.org/research/2019/07/29/Alleged-Gilroy-shooter-promoted-a-favorite-book-of-far-right-message-boards/224347
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/07/30/foxs-brian-kilmeade-baltimore-i-dont-think-anyone-passed-statewide-tests-some-these-inner-city/224351
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/08/01/Fox---Friends-guest-attacks-news-outlets-noting-Trumps-racism-It-is-an-opinion-not-a-fact/224370
https://www.mediamatters.org/	https://mediamatters.nationbuilder.com/donate2017/?recruiter_id=765244
https://www.mediamatters.org/	https://www.instagram.com/mediamattersforamerica/
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/07/29/foxs-pete-hegseth-rep-rashida-tlaib-has-hamas-agenda/224350
https://www.mediamatters.org/	https://www.mediamatters.org/jobs
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/08/01/amid-unprecedented-attacks-reproductive-rights-cnn-debate-moderators-completely-ignore-abortion/224378
https://www.mediamatters.org/	https://www.mediamatters.org/blog
https://www.mediamatters.org/	https://www.mediamatters.org/research
https://www.mediamatters.org/	https://www.mediamatters.org/issues/reproductive-rights
https://www.mediamatters.org/	https://www.mediamatters.org/research/2018/03/29/these-are-laura-ingrahams-advertisers/219785
https://www.mediamatters.org/	https://www.mediamatters.org/issues/government
https://www.mediamatters.org/	https://www.mediamatters.org/research/2019/07/30/cable-news-applies-far-left-framing-6-times-more-often-far-right-framing/224335
https://www.mediamatters.org/	http://www.w3.org/1999/xhtml/vocab
https://www.mediamatters.org/	https://www.mediamatters.org/issues/diversity-discrimination
https://www.mediamatters.org/	https://www.mediamatters.org/issues/justice-civil-liberties
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/07/30/Foxs-Brian-Kilmeade-insists-that-Trump-was-downtown-a-lot-after-the-911-attacks/224356
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/05/03/study-major-media-outlets-twitter-accounts-amplify-false-trump-claims-average-19-times-day/223572
https://www.mediamatters.org/	https://www.mediamatters.org/research/2018/12/19/these-are-tucker-carlson-s-leading-advertisers/222360
https://www.mediamatters.org/	https://www.mediamatters.org/about
https://www.mediamatters.org/	https://www.facebook.com/Mediamatters
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/08/01/fox-host-makes-bizarre-defense-trump-s-racism-trump-probably-never-watched-wire/224376
https://www.mediamatters.org/	https://www.mediamatters.org/issues/environment-science
https://www.mediamatters.org/	https://www.mediamatters.org/corrections
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/05/30/how-disinformation-works-news-outlets-are-filtering-muellers-statement-through-trumps-lies/223837
https://www.mediamatters.org/	https://www.mediamatters.org/issues/national-security-foreign-policy
https://www.mediamatters.org/	https://www.mediamatters.org/research/2019/07/29/conservative-media-use-gilroy-festival-shooting-push-dishonest-gun-free-zone-talking-points/224346
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/07/29/rep-john-ratcliffe-loves-foxs-mueller-conspiracy-theories-trump-wants-him-oversee-us-intelligence/224345
https://www.mediamatters.org/	https://action.mediamatters.org/secure/drop-fox
https://www.mediamatters.org/	https://www.mediamatters.org/contacts
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/07/26/CNN-needs-to-make-the-climate-crisis-a-focus-at-its-upcoming-debate----even-though-it-will/224337
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/07/31/11-of-CNN-moderators-questions-were-about-climate-crisis-at-first-Detroit-debate-night/224364
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/07/26/lies-damn-lies-and-media-right-wing-repetition-debunked-narratives-reshapes-reality/224332
https://www.mediamatters.org/	http://mythopedia.mediamatters.org
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/07/30/fox-news-white-house-correspondent-president-obviously-never-mentioned-congressmans-race/224354
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/08/01/fox-rush-limbaugh-complains-about-efforts-address-climate-crisis-there-no-man-made-climate-change/224382
https://www.mediamatters.org/	https://mediamatters.org/trumps-war-on-the-press
https://www.mediamatters.org/	https://mediamatters.nationbuilder.com/donate2018/?recruiter_id=765244
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/07/29/tucker-carlson-touts-hardline-approach-far-right-ethnonationalists-immigration/224349
https://www.mediamatters.org/	https://www.mediamatters.org/research/2018/10/29/tucker-carlsons-descent-white-supremacy-timeline/221741
https://www.mediamatters.org/	https://www.mediamatters.org/rss/latest.rss
https://www.mediamatters.org/	https://www.mediamatters.org/video
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/07/25/sean-hannity-asks-donald-trump-if-he-has-considered-pardons-associates-caught-mueller-investigation/224333
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/07/28/fox-host-reports-poor-conditions-immigration-detention-centers-are-total-misinformation-campaign/224340
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/08/01/fox-news-rush-limbaugh-says-climate-change-what-allows-them-poison-minds-young-kids/224381
https://www.mediamatters.org/	https://twitter.com/mmfa
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/07/26/cnn-s-ethics-mess-employee-again-used-network-job-promote-his-lobbying-client-s-cause/224331
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/07/25/The-Heritage-Foundation-unabashedly-promotes-discredited-and-harmful-conversion-therapy---/224329
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/07/28/cnn-s-david-urban-trump-s-racism-president-classic-counter-puncher/224339
https://www.mediamatters.org/	https://www.mediamatters.org/research/2017/05/23/these-are-sean-hannitys-advertisers/216607
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/07/29/fox-host-defends-trumps-racist-tweets-he-was-just-saying-democrats-and-liberal-policies-have/224342
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/08/01/tomi-lahren-previously-pushed-same-sexist-smear-about-kamala-harris-fox-nation/224371
https://www.mediamatters.org/	https://www.mediamatters.org/issues/education
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/07/30/abc-cbs-nbc-repeated-trump-s-evidence-free-claim-about-his-911-response-social-media/224358
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/07/30/President-Trump-impersonator-calls-into-Heartland-climate-denier-conference/224359
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/07/31/Right-wing-outlets-tout-post-debate-Drudge-poll-that-4chan-users-had-gamed/224365
https://www.mediamatters.org/	https://www.mediamatters.org/issues/health-care
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/07/26/Right-wing-media-figures-and-conspiracy-theorists-boosted-a-lie-about-Ilhan-Omar-that-reac/224336
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/07/29/liberty-counsel-s-mat-staver-continues-smear-lgbtq-people-lying-equality-act-will-legalize/224348
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/07/30/laura-ingraham-questions-cnn-s-decision-have-don-lemon-moderate-debate-after-he-called-out-trump-s/224361
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2018/03/08/insane-toxic-trump-adulation-jeanine-pirro/219577
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/07/30/fox-news-post-debate-coverage-included-body-language-analysis-candidate-chin-positions/224362
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/07/31/fox-host-defends-private-health-insurance-system-only-27-million-americans-do-not-have-health/224368
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2018/11/13/sinclair-already-gearing-trump-2020/222057
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/07/31/foxs-howard-kurtz-criticizes-don-lemon-asking-questions-during-democratic-debate-about-gun-violence/224363
https://www.mediamatters.org/	https://www.mediamatters.org/#main-content
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/07/30/only-two-media-outlets-facebook-called-out-trumps-attacks-against-rep-cummings-racist/224352
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/07/29/rush-limbaugh-assures-fox-friends-trump-not-racist/224343
https://www.mediamatters.org/	http://www.facebook.com/Mediamatters
https://www.mediamatters.org/	https://www.mediamatters.org/research/2018/10/29/these-are-fox-news-leading-advertisers/221904
https://www.mediamatters.org/	https://www.mediamatters.org/research/2019/05/13/fox-news-lie/223683
https://www.mediamatters.org/	https://www.mediamatters.org/
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/08/01/tucker-carlson-cory-booker-was-trying-sound-nation-islam-recruiter/224379
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/07/29/fox-friends-defends-trumps-racist-attacks-against-baltimore-residents-citing-bernie-sanders-and/224341
https://www.mediamatters.org/	https://www.mediamatters.org/terms-conditions
